ID,Age,Income,Postcode,Gender,Outgoings,Approved
457234471,57,75292,S66 1NQ,a,3734,False
457234583,69,138488,SY1 3TJ,a,23557,True
457234690,76,135009,SO19 9AE,a,9392,True
457234806,92,115202,WF13 4QS,b,23153,True
457234845,31,64411,LS28 8HR,a,17077,False
457234954,40,101964,GL53 8BL,a,2301,True
457235105,91,89619,KT20 6HL,a,2863,True
457235183,69,20094,YO18 7HX,a,12282,True
457235237,23,47064,BS31 1PA,b,20605,True
457235338,24,106904,LL57 3BX,b,12004,True
457235472,58,40048,TS20 2XA,a,20007,False
457235578,64,nil,CV6 6GY,b,6914,True
457235578,64,134191,CV6 6GY,b,6914,True
457235657,43,25489,LU5 4LR,a,20835,False
457235799,85,135800,KY11 9UA,a,22853,True
457235889,75,81400,DY11 6AU,a,6558,True
457235981,67,nil,CR4 3EW,a,6532,True
457235981,67,18711,CR4 3EW,a,6532,True
457236077,63,127622,FY1 3NE,a,5133,True
457236191,77,127721,JE2 4NQ,b,13680,True
457236286,72,83313,GU16 8LU,a,19728,True
457236401,87,20037,HP22 5UG,b,14996,True
457236479,65,47544,HU5 5BP,a,6752,True
457236575,61,73134,CF42 5RF,a,1340,False
457236647,33,60684,RM15 4DR,b,962,False
457236806,92,81974,TW13 6NB,b,3883,False
457236857,43,62523,BA14 7HD,b,24024,False
457236937,23,128519,NR28 0AU,b,15844,True
457237037,23,46730,SL7 2RB,a,22839,True
457237210,96,46238,WF6 1BJ,b,22553,False
457237303,89,89358,EN5 2EG,b,10971,False
457237367,53,8375,FY8 4EX,a,6260,False
457237498,84,22569,S63 8LQ,b,6442,False
457237536,22,19581,RG1 7FU,b,17540,False
457237696,82,141120,E1 4NQ,b,7442,False
457237762,48,99779,UB2 5TG,b,7953,True
457237893,79,134436,DA12 3BS,a,10362,True
457237944,30,145418,DT1 2HD,a,12505,True
457238076,62,84432,CV22 6AB,b,3033,False
457238138,24,103734,M31 4FF,a,10730,True
457238237,23,146684,DD11 2LW,b,18182,True
457238338,24,51874,PE1 5UU,a,6926,True
457238464,50,16575,KT22 7BY,b,3446,False
457238604,90,67089,CF3 4HD,a,10453,False
457238673,59,77995,DH1 1QA,a,1117,True
457238794,80,86867,BT35 9PQ,b,17664,True
457238880,66,35154,PL7 5AA,a,7093,False
457238965,51,12420,KT13 0DH,b,20772,False
457239061,47,43926,IG4 5PZ,a,21849,False
457239204,90,29852,WD6 5BA,a,9472,False
457239281,67,88685,CV22 6DS,b,777,True
457239399,85,21031,SY10 8QS,b,22116,False
457239450,36,114344,GU52 0RL,b,712,True
457239576,62,40903,LE4 1BS,b,15358,False
457239706,92,28073,NN3 3ZS,b,20940,True
457239778,64,95636,TR1 2XR,a,22194,False
457239895,81,107077,RG17 0GZ,b,6648,True
457239938,24,94491,IP20 9BZ,b,19984,True
457240052,38,46852,BS30 8EB,a,13768,False
457240155,41,121593,DH4 4EA,b,24618,True
457240289,75,nil,SY18 6BG,b,19327,False
457240289,75,56542,SY18 6BG,b,19327,False
457240333,19,132531,BB12 9BL,a,1884,True
457240489,75,48989,EX1 2EA,a,10509,True
457240542,28,106161,LL48 6BZ,a,17825,True
457240689,75,99745,EN6 5DU,b,1459,False
457240743,29,9240,BT60 4BS,a,16904,False
457240880,66,111676,DN11 8NA,a,15300,False
457240989,75,57468,B20 1NP,b,18631,True
457241067,53,124806,CM21 9LJ,b,17078,True
457241192,78,35313,FK7 9ES,a,23051,False
457241277,63,22173,ST19 9NA,b,19837,False
457241360,46,115941,TN1 1QR,a,3281,True
457241451,37,47557,SE15 6NH,b,15498,True
457241596,82,136151,DT3 5QU,b,12782,True
457241710,96,141006,PL7 1JQ,a,15036,False
457241771,57,141343,CV11 9PG,b,3771,True
457241909,95,nil,PE6 8AZ,a,22770,False
457241909,95,59884,PE6 8AZ,a,22770,False
457241957,43,9700,BT71 7TR,a,11597,False
457242109,95,96365,TQ9 6TD,b,2939,True
457242187,73,nil,PA1 1JN,a,8569,False
457242187,73,8645,PA1 1JN,a,8569,False
457242280,66,6876,AB21 7DB,b,8809,False
457242396,82,137126,DA14 6TT,a,23011,True
457242490,76,119894,CO6 1HN,a,18400,True
457242537,23,94228,SE18 6JG,a,11801,False
457242697,83,52200,IP22 2HA,b,9687,True
457242799,85,103414,SA6 5SX,b,24464,True
457242858,44,37627,BA9 8JS,b,14738,True
457242958,44,102982,NR15 1EB,a,4088,True
457243091,77,129647,KT3 5QQ,a,5852,False
457243204,90,94976,AB13 0JQ,b,16612,True
457243255,41,146111,LL28 4RH,a,22798,True
457243381,67,7252,CH65 5AN,a,11960,False
457243462,48,74540,WF8 4DQ,b,21189,True
457243604,90,29899,NG14 5HA,b,7249,True
457243699,85,80823,CO7 9JR,a,21367,False
457243790,76,61238,NG7 4BA,b,830,False
457243860,46,9859,GL2 2JB,a,4906,False
457243963,49,43590,DE11 0JH,b,15817,True
457244109,95,144560,BL4 7FU,b,16520,True
457244139,25,19235,SG12 8HY,a,15010,True
457244247,33,91778,SL4 6HR,b,19718,False
457244350,36,7880,DT5 2DG,b,1102,False
457244491,77,70710,YO17 7YT,a,7049,False
457244591,77,60686,YO10 3NF,b,15187,True
457244697,83,60392,KY2 9AB,a,2781,False
457244785,71,141742,W2 4TH,b,15279,False
457244885,71,139607,DN21 2DJ,a,21620,True
457244969,55,115153,M2 3HQ,b,19557,False
457245105,91,141770,BH25 5BD,b,24130,True
457245207,93,102633,RM12 5QA,a,20522,False
457245252,38,119997,TW5 9RQ,a,14596,True
457245338,24,28755,N15 6UN,a,13660,False
457245438,24,47799,PE22 8BN,a,2424,True
457245553,39,127036,TR5 0SG,b,20940,True
457245677,63,30574,HA9 6BW,b,8566,False
457245776,62,84707,NR10 4HP,a,8371,True
457245879,65,107323,M14 4SX,b,8555,True
457245956,42,125647,BS37 8RE,b,6087,True
457246094,80,17157,BS39 6JB,a,2438,False
457246179,65,79060,BN26 5DD,a,8536,True
457246235,21,110031,HA3 8HZ,b,5193,True
457246383,69,115833,SR6 9SG,a,10123,True
457246448,34,5167,WN2 2EA,a,16442,False
457246574,60,137789,TQ2 7QH,a,7955,True
457246660,46,109586,EH21 6QR,a,2410,True
457246798,84,133664,ML3 7PZ,a,19451,False
457246894,80,128228,TD1 2LQ,b,2706,True
457246984,70,72356,BN13 2JL,b,14928,True
457247050,36,44603,SL0 9HY,a,4727,True
457247138,24,131873,HP20 1ER,b,10767,True
457247250,36,24902,YO61 3GN,b,17090,True
457247335,21,34417,NN17 9FD,a,8324,False
457247455,41,114397,CV36 4EP,b,24827,True
457247555,41,22570,BB5 1JY,a,10122,False
457247676,62,58491,MK12 5PY,a,5650,False
457247802,88,120862,GU16 6TS,a,1147,False
457247864,50,94368,CH61 4UU,b,22302,False
457248006,92,142664,PA43 7HZ,a,10458,True
457248067,53,118550,S70 5AZ,a,16182,True
457248175,61,106382,SE8 3BY,b,16899,False
457248252,38,41778,NP12 2LY,a,5702,True
457248383,69,81810,SS9 1JN,a,16931,True
457248432,18,37530,OL5 0LH,a,19793,False
457248590,76,80341,LE67 3QP,b,9986,False
457248704,90,89802,M26 2TT,a,18711,True
457248761,47,20033,CH46 8TA,a,6091,False
457248885,71,60583,M41 9WB,b,22848,False
457248951,37,37140,CH5 2PN,b,1380,True
457249105,91,120393,EC3M 7HS,b,18880,True
457249196,82,37673,EH11 3NF,b,16789,False
457249289,75,98912,SK9 7SQ,a,21985,True
457249377,63,67847,PE19 5GG,b,999999999999999999999999,False
457249377,63,67847,PE19 5GG,b,14967,False
457249499,85,116369,CH43 1XH,a,17982,True
457249591,77,141092,WR10 1LP,a,6025,True
457249658,44,73985,SW12 9PL,b,999999999999999999999999,True
457249658,44,73985,SW12 9PL,b,19415,True
457249799,85,148999,GL4 6DA,a,2279,False
457249882,68,85520,SR6 8EW,b,7437,False
457249991,77,37302,DN4 8HE,a,2505,False
457250063,49,91090,CT1 2SH,a,14639,True
457250135,21,42723,CA7 9LF,a,20438,False
457250253,39,116315,EN10 6HT,a,12817,True
457250372,58,63281,BN3 6WG,a,2542,False
457250448,34,36589,PR3 2QH,b,14857,False
457250582,68,25185,SS9 2ST,a,14807,True
457250645,31,89557,CV5 7NG,a,7177,False
457250800,86,42192,DD2 2AA,b,13077,False
457250844,30,123882,SA10 7PS,a,8773,False
457251006,92,51653,KA18 3QU,a,999999999999999999999999,True
457251006,92,51653,KA18 3QU,a,6946,True
457251079,65,11269,EH48 2TD,a,999999999999999999999999,False
457251079,65,11269,EH48 2TD,a,12667,False
457251200,86,135625,CO7 8DH,a,12086,True
457251242,28,12225,N4 4HR,a,19626,False
457251361,47,33446,DN37 0LU,a,20253,True
457251473,59,66745,AL5 1HE,a,8069,True
457251545,31,112137,W7 3BB,b,13710,True
457251688,74,5914,NG2 2HP,a,6221,False
457251766,52,54411,EH31 2HL,b,11034,True
457251834,20,73246,LL57 3PS,b,16030,True
457251976,62,83461,FY3 7NH,b,19116,True
457252048,34,94020,CW11 1GN,b,1922,False
457252139,25,144770,BT38 9AA,b,23583,True
457252264,50,135725,TR26 3AX,b,5199,True
457252333,19,75687,SA15 2ET,b,21476,False
457252483,69,122939,CF24 3JD,a,10010,False
457252587,73,140427,EH10 5QT,b,12249,False
457252663,49,62281,PO11 0NS,b,23603,False
457252800,86,60455,CH44 0AD,b,2243,False
457252908,94,nil,HP4 3UA,a,1750,False
457252908,94,28768,HP4 3UA,a,1750,False
457252945,31,141308,G20 6ER,a,24221,True
457253064,50,15113,SE16 2PW,a,15206,False
457253205,91,118738,DT2 8TU,a,24940,True
457253242,28,90187,NP4 7UU,b,8554,False
457253389,75,72934,WF3 3LF,b,6464,True
457253437,23,22629,KA1 5ED,b,12462,True
457253601,87,108431,DY4 7ND,a,22502,True
457253636,22,86640,WD3 1LQ,a,10429,False
null,null,null,null,null,999999999999999999999999,True
457253804,90,120124,BN27 3QD,a,1992,True
457253846,32,109177,SA4 8PZ,a,24200,True
457253969,55,59677,BD12 0AJ,b,3150,True
457254101,87,49531,BD17 6RQ,a,18032,False
457254197,83,80516,CO6 2AA,a,15355,False
457254307,93,63725,G11 7EA,b,24022,False
457254380,66,88065,NE34 0DE,a,12087,False
457254452,38,73437,RG40 9SE,a,7026,False
457254581,67,88999,TQ12 6QZ,b,10340,True
457254666,52,83959,NR28 0NA,a,24069,True
457254768,54,106739,DH1 4HE,a,14372,True
457254874,60,111814,ML3 7EW,b,3087,True
457254973,59,35443,PO9 5DL,a,13694,True
457255070,56,109590,WV98 2EX,b,8918,True
457255139,25,79007,NR1 2QJ,b,8706,True
457255287,73,135262,TA1 2NN,a,12505,True
457255394,80,52862,CF23 9JG,a,8179,False
457255486,72,18007,SG7 5HE,b,3865,True
457255584,70,118787,G33 6JJ,b,4419,False
457255709,95,12876,G41 2PW,b,13966,False
457255789,75,147582,DA13 0RW,b,10842,True
457255910,96,92553,TN13 1ES,b,18211,True
457255992,78,123527,PO30 2EA,b,13752,True
457256055,41,134655,CT6 8RX,b,22396,True
457256146,32,91494,TN9 2AB,a,15654,True
457256241,27,18424,ST11 9PF,a,9018,True
457256398,84,148023,M25 3HL,a,15681,True
457256506,92,38522,MK16 9JX,b,10745,True
457256560,46,nil,CT14 7SR,b,15608,True
457256560,46,24824,CT14 7SR,b,15608,True
457256689,75,76082,SE16 2JP,a,3682,False
457256802,88,nil,CW5 6BB,b,9104,True
457256802,88,47213,CW5 6BB,b,9104,True
457256864,50,27489,KT16 9AX,b,8977,True
457257007,93,28357,NG21 9JB,b,21876,False
457257034,20,nil,TA1 1LR,a,20565,True
457257034,20,135633,TA1 1LR,a,20565,True
457257185,71,76513,LA2 9JQ,b,14498,False
457257247,33,113598,LE3 6LB,a,13347,True
457257397,83,138932,IG11 8PX,a,1894,False
457257488,74,38501,CT20 2EX,a,24735,False
457257550,36,nil,CA14 2AU,b,15473,False
457257550,36,11080,CA14 2AU,b,15473,False
457257708,94,145150,FY8 9LW,b,12960,False
null,null,null,null,null,999999999999999999999999,True
457257782,68,53721,AB16 5GB,b,16205,True
457257850,36,25929,TN31 6FL,b,999999999999999999999999,True
457257850,36,25929,TN31 6FL,b,14328,True
457257952,38,58337,NE24 2LZ,b,22780,False
457258049,35,11170,GU10 2NG,a,1118,False
457258167,53,141035,WR11 4PR,b,23268,True
457258288,74,112240,FK8 3XG,a,23238,True
457258339,25,60152,WC2B 5RR,a,10323,False
457258470,56,nil,CF46 5DT,a,8736,True
457258470,56,53267,CF46 5DT,a,8736,True
457258589,75,22685,CA3 9NN,b,21748,False
457258648,34,28953,NN1 2JW,a,11247,False
457258773,59,119385,SN7 8GF,a,23369,True
457258879,65,85346,WS10 9DE,a,4636,False
457258954,40,27549,SY4 3AH,a,24798,True
457259090,76,20430,TA6 7BU,a,23577,False
457259200,86,79026,LU3 2NJ,a,22846,True
457259234,20,120748,TN40 1FB,a,17361,False
null,null,null,null,null,999999999999999999999999,False
457259375,61,41653,PO10 8HS,a,24383,False
457259481,67,52878,CB9 7FY,a,23628,False
457259602,88,57784,G31 4PU,a,1678,False
457259640,26,123242,CT12 6SF,a,17331,True
457259793,79,98448,OL2 5RZ,a,8430,False
457259893,79,42804,DE22 2GP,a,1849,True
null,null,null,null,null,999999999999999999999999,True
457259960,46,117250,KY10 2NG,a,14439,True
457260075,61,36030,SE16 4SJ,b,6960,False
457260142,28,138903,TR2 4RU,a,11230,True
457260260,46,6029,N14 4RE,a,15998,False
457260391,77,26074,SL7 1RL,a,15331,False
457260432,18,116630,TN16 3NY,b,12593,True
457260571,57,126037,S40 3PF,a,22702,True
457260700,86,138803,YO32 3HX,b,24549,True
457260738,24,98467,CH45 3JW,b,13465,False
457260898,84,65566,SS3 9JQ,b,19598,True
457260934,20,144892,SO16 7DB,a,8651,True
457261080,66,141776,SP8 4QW,a,12339,False
457261190,76,108710,BD16 1UH,b,23901,True
457261239,25,89541,ME5 9QT,b,1177,True
457261379,65,132704,NR1 4EQ,b,7769,True
457261463,49,109592,WF4 4ET,b,2291,True
457261532,18,26160,KY13 8AQ,a,24026,True
457261649,35,129169,BT81 7EA,a,7493,True
457261759,45,86384,NN17 2TJ,a,7892,True
457261896,82,64330,RM12 6AF,a,999999999999999999999999,False
457261896,82,64330,RM12 6AF,a,1427,False
457262007,93,66379,GL51 0HS,a,8340,True
457262047,33,81068,GL3 4EH,b,999999999999999999999999,False
457262047,33,81068,GL3 4EH,b,19769,False
457262178,64,53080,SG4 9TA,a,11669,False
457262264,50,124346,BN44 3QJ,b,14811,True
457262332,18,35661,WV16 4LY,a,18547,False
457262488,74,39468,E6 5UB,b,18298,False
457262536,22,17093,SN15 2NG,a,6568,False
457262647,33,105420,IV2 5DX,a,9031,True
null,null,null,null,null,999999999999999999999999,True
457262798,84,71197,CB2 0AE,b,12258,True
457262856,42,97712,LS17 8LL,b,10740,True
457263001,87,140262,S5 8WH,b,6244,True
457263066,52,94427,RM17 6DW,b,13152,True
457263191,77,42137,WR5 2NN,b,9761,True
457263266,52,71054,NW7 3RT,a,10784,True
457263393,79,119993,SA32 7DT,a,2275,True
457263507,93,28242,L1 9AW,a,1929,False
457263558,44,82750,DN4 7BS,b,21649,False
457263670,56,80282,BD16 1PU,a,11784,True
457263775,61,27308,CH64 3RJ,b,4225,True
457263908,94,20938,NE1 4BD,a,23204,False
457263936,22,13748,TA7 0PD,b,24263,False
457264045,31,69746,BD21 2PZ,b,7563,True
457264142,28,129465,IM8 1AU,a,8515,True
457264262,48,113976,WS15 4ES,a,1201,True
457264388,74,112006,AL8 6YR,a,999999999999999999999999,True
457264388,74,112006,AL8 6YR,a,21730,True
457264474,60,93078,CM24 8LQ,b,10306,True
457264564,50,112498,SO15 9DA,b,23073,True
457264692,78,18866,NR31 6SG,b,5831,True
457264768,54,40063,BS36 1DD,b,4807,True
457264834,20,54425,NE30 2SS,a,1133,False
457265005,91,132111,NG7 2LU,a,5712,True
457265054,40,140226,BS16 4RS,b,21390,True
null,null,null,null,null,999999999999999999999999,True
457265192,78,20827,SN16 9UA,b,1133,True
457265309,95,39901,DD9 7TY,b,11373,True
457265370,56,91448,NR33 8SB,a,13375,True
457265490,76,71988,IM4 4EF,b,8593,True
457265590,76,106710,AL1 2BU,a,14562,True
457265677,63,40020,DL16 7QN,b,17041,False
457265793,79,28784,KY8 4NS,b,4093,True
457265839,25,142376,BT38 8HG,a,16712,False
457265945,31,142012,TN27 0QT,b,15831,True
457266068,54,111761,G33 3RS,a,5418,True
457266207,93,66762,NR14 8NL,a,7415,True
457266288,74,113000,BN18 0AP,a,2376,True
457266368,54,115169,LU5 5HW,a,758,True
457266504,90,141807,OL6 9BT,b,15890,True
457266546,32,130519,CB2 9BG,b,22783,True
457266677,63,141008,NR32 3FU,b,23456,True
457266792,78,53765,LL13 9QQ,a,12138,False
457266832,18,104852,DD5 4PL,a,24707,True
457267008,94,50561,SN15 1LU,a,4503,True
457267087,73,43353,PL2 2BQ,b,1628,False
457267209,95,13722,DD10 8NQ,a,17334,False
457267241,27,119166,KA7 2DP,a,999999999999999999999999,True
457267241,27,119166,KA7 2DP,a,881,True
457267381,67,57201,DE5 9SB,a,3394,True
457267493,79,130373,CV3 1BF,a,1611,True
457267551,37,109738,GU3 3EA,b,8330,True
457267643,29,71808,W1B 4NQ,b,20748,True
457267768,54,41760,EH42 1PS,b,15035,False
457267853,39,57975,LS10 4AG,b,17903,True
457267990,76,40641,CB6 2WN,a,999999999999999999999999,True
457267990,76,40641,CB6 2WN,a,4589,True
457268059,45,34786,SA70 8LG,b,22280,True
457268148,34,121157,EN8 8RF,a,22845,False
457268238,24,115079,BT39 9SS,a,18289,True
457268401,87,144576,B69 3NB,a,24499,True
457268451,37,117365,PO6 1DA,a,999999999999999999999999,True
457268451,37,117365,PO6 1DA,a,3922,True
457268577,63,88555,BN15 0PW,b,23636,False
457268649,35,39591,NP18 1BY,b,5573,True
457268807,93,82487,CT17 0RW,b,10539,False
457268890,76,62558,B27 6NA,b,5062,True
457268965,51,138900,PA13 4NP,a,14189,True
457269063,49,nil,SG8 8RF,b,17579,False
457269063,49,14295,SG8 8RF,b,17579,False
457269149,35,36744,E14 9FN,a,9201,False
457269237,23,26491,CF61 1RS,a,14195,True
457269338,24,138248,DN7 5HB,a,11743,True
457269499,85,116294,CT19 5HB,b,22201,True
457269556,42,114742,HD5 9RP,b,23310,True
457269671,57,9211,SA10 7TR,a,11184,False
457269783,69,nil,HP2 4HY,b,23868,False
457269783,69,130467,HP2 4HY,b,23868,False
457269853,39,138862,WF11 0BW,a,24952,True
457269985,71,134738,WC2H 7DT,a,3715,True
457270047,33,65602,TR7 2RN,b,13727,False
457270165,51,146509,KA19 7NW,b,22572,True
457270302,88,37713,S72 8LA,a,8130,True
457270352,38,91738,DY13 0HJ,a,18274,False
457270505,91,149529,NG8 2GD,a,22162,False
457270596,82,132072,E11 4HF,b,20002,True
457270661,47,56921,BD1 1QX,a,8372,False
457270751,37,67175,DN1 9YG,b,4484,True
457270845,31,63218,BB9 8QF,b,17939,True
457270998,84,31315,BH20 5DT,b,13558,True
457271101,87,112612,MK41 8BD,a,4713,True
457271164,50,52422,WF4 2BP,a,10557,True
457271274,60,130708,EH10 5TZ,a,14152,True
457271348,34,113281,YO16 7ED,a,2246,True
457271451,37,117870,SN12 6HZ,b,12278,True
457271559,45,41497,MK4 4AQ,b,18581,False
457271662,48,127554,PL12 4LL,b,10606,True
457271794,80,149571,BS5 7RF,b,9609,False
457271833,19,60976,PO5 2BX,a,21472,False
457271975,61,98250,KT8 2HR,a,659,True
457272077,63,149282,NP13 1EZ,a,4319,False
457272162,48,88962,GL11 4NH,a,21321,False
457272233,19,nil,FY8 3NA,b,10512,True
457272233,19,98813,FY8 3NA,b,10512,True
457272344,30,115417,AB33 8BH,b,15681,True
457272461,47,54600,HR8 9SS,a,3216,True
457272586,72,nil,GU15 4DE,b,23457,True
457272586,72,101001,GU15 4DE,b,23457,True
457272644,30,33981,NW8 8TT,a,9392,False
457272746,32,39785,RH15 0TJ,a,16080,True
457272865,51,141414,WF3 1RD,a,6585,False
457272935,21,66256,WN6 0HS,a,2420,True
457273078,64,140988,SP11 8BS,b,13646,False
457273146,32,84517,S35 0JN,a,605,True
457273273,59,73553,GL20 8SG,b,21419,True
457273388,74,142335,TS10 4BE,a,3818,True
457273501,87,32492,S25 1YT,b,23596,True
457273545,31,82152,YO21 1TJ,b,21189,True
457273665,51,146412,SW15 2HW,a,6954,False
457273791,77,116967,TN12 6AN,b,5352,True
457273849,35,93089,SN5 7AQ,b,24832,False
457273981,67,119850,ST11 9RT,b,18868,True
457274046,32,26111,CT5 3QR,b,6015,True
457274200,86,128425,BT1 4GH,a,13510,False
457274297,83,34320,WC2E 8HN,b,3921,True
457274332,18,68377,B37 6LE,b,18398,False
457274440,26,29436,GU22 2UF,a,2051,False
457274533,19,40152,SE23 1JA,a,10257,False
457274635,21,49434,DN15 9NN,b,999999999999999999999999,False
457274635,21,49434,DN15 9NN,b,12760,False
457274788,74,134158,W13 8ER,a,8093,True
457274881,67,82429,S60 2QR,a,12462,False
457275008,94,95415,ME15 9RG,a,23597,False
457275056,42,49944,NE22 5HT,b,18416,False
457275187,73,114524,GL14 9BJ,a,9249,True
457275265,51,147581,NE6 3TS,a,999999999999999999999999,True
457275265,51,147581,NE6 3TS,a,1668,True
457275335,21,89268,IV2 7AT,b,14857,True
457275496,82,92044,NE61 6RA,a,13109,True
457275592,78,11052,TN6 1LZ,a,8890,False
457275655,41,nil,IP6 8BN,b,15997,True
457275655,41,101992,IP6 8BN,b,15997,True
457275735,21,22022,AL8 6NS,a,6947,True
457275908,94,64630,KA3 1SQ,b,14189,False
457275956,42,115333,BT67 0DG,b,3571,True
457276049,35,64421,BL3 4SE,a,11581,False
457276204,90,90612,BA5 3QB,a,6014,False
457276239,25,56918,NR1 2AW,a,2744,False
457276405,91,75951,PL15 9QF,a,23636,True
457276438,24,119282,IP30 9NP,a,20458,True
457276555,41,13645,ST16 3HY,a,19747,False
457276696,82,145589,BT51 4PR,b,8512,True
457276783,69,82203,PE6 8QJ,b,2538,True
457276896,82,10933,DT11 0LS,a,3298,False
457276992,78,nil,WS3 4HN,b,3845,True
457276992,78,23363,WS3 4HN,b,3845,True
457277108,94,108608,OL11 1NX,a,22528,False
457277167,53,48886,IG4 5HH,b,1402,False
457277232,18,86490,OX33 1UQ,a,8694,False
457277402,88,144616,IP11 3SH,b,2762,True
457277503,89,141017,CT4 7NX,a,17591,True
457277579,65,15137,NG19 7BT,b,3633,False
457277685,71,51373,PE19 2NF,a,13948,True
457277741,27,32108,LL55 2NE,a,13262,True
457277840,26,54181,DL3 6EN,b,15468,True
457277942,28,8285,SG19 1DQ,b,20829,False
457278038,24,57658,N13 5AA,a,11835,False
457278181,67,27231,SY5 9DB,a,746,False
457278296,82,85954,ST9 9JU,b,15781,True
457278364,50,24661,AB31 4FG,b,19502,False
457278441,27,118635,EX7 0JE,a,14142,True
null,null,null,null,null,999999999999999999999999,True
457278583,69,144395,BB18 6EJ,a,12986,True
457278641,27,33878,SP4 7FJ,a,21516,True
457278753,39,78747,CB21 4QS,b,4452,False
457278908,94,78714,CT2 7TP,b,16692,False
457278953,39,54682,SA9 2YY,b,7853,True
457279036,22,133612,CF5 4LE,b,24424,True
457279192,78,32978,SL6 4DD,b,4161,True
457279255,41,nil,S73 0DU,a,10945,False
457279255,41,89226,S73 0DU,a,10945,False
457279375,61,72348,PO1 3BY,a,16417,False
457279435,21,46272,B30 2UP,a,6880,False
457279544,30,21458,B37 7EL,b,18975,False
457279709,95,13692,NN15 5RW,b,12757,False
457279802,88,92111,WN3 6UF,a,9542,False
457279858,44,74151,KA6 7QS,a,16440,True
457279960,46,119258,N8 0HP,b,20772,True
457280105,91,21426,TW3 1UP,b,22997,False
457280161,47,12183,BB10 1EQ,b,5684,False
457280274,60,142209,TQ1 4NR,b,18548,True
457280385,71,122433,BR2 9DY,a,11375,False
457280451,37,72578,ST7 2WG,a,10771,True
457280546,32,5641,G72 7UD,a,23740,False
457280710,96,96157,NR32 4RA,a,16265,False
457280735,21,31616,B95 5ES,a,13616,True
457280901,87,27006,TN22 5LZ,a,17805,False
457280942,28,133401,NE10 8JJ,b,16023,True
457281050,36,52805,CR0 3QA,b,11788,True
457281141,27,97057,DN4 0TB,a,7319,False
457281252,38,55034,LD2 3YW,b,3766,True
457281337,23,81059,CW7 2QR,a,13726,False
457281446,32,38880,NG9 6HA,a,15675,True
457281592,78,77084,EH25 9QF,a,7196,True
457281698,84,nil,BB8 0DD,a,5511,False
457281698,84,19140,BB8 0DD,a,5511,False
457281742,28,39864,TQ5 8NX,b,4059,False
457281883,69,88512,DA14 5JN,a,17313,False
457281933,19,112380,TN29 9EQ,b,6462,True
457282091,77,31545,WF1 4PW,b,6586,False
457282205,91,79145,GL5 3RT,a,11172,False
457282245,31,26011,PH7 4EQ,a,14886,True
457282341,27,32450,BT48 9BB,a,911,False
457282476,62,45072,TR4 8SE,b,18295,False
457282579,65,81469,SO16 9LZ,b,18666,False
457282677,63,108946,LE7 9UL,a,11700,True
457282755,41,84663,EH9 2NT,b,12026,False
457282849,35,7698,LE4 4HR,b,22444,False
457282939,25,121587,NE39 2AL,b,1950,False
457283106,92,104620,WS2 7EX,b,999999999999999999999999,True
457283106,92,104620,WS2 7EX,b,2797,True
457283155,41,98556,CH48 1NG,a,1928,True
457283267,53,128807,HD1 3LE,a,999999999999999999999999,False
457283267,53,128807,HD1 3LE,a,22829,False
457283367,53,23304,E6 3NF,a,12432,False
457283486,72,71481,M11 4NE,a,5226,True
457283535,21,19399,TQ9 5HB,a,24711,False
457283678,64,35308,LE15 6LT,a,17138,True
457283809,95,132269,DL17 8ST,b,24504,False
457283857,43,73428,BT40 1NX,a,24925,True
457283939,25,140784,EH17 7SJ,b,3247,True
457284059,45,106934,AL4 9PQ,a,14732,True
457284143,29,30589,SO30 4AE,a,2070,True
457284285,71,75971,YO25 8TF,b,24702,True
457284345,31,15661,NG5 5RX,b,24284,False
457284450,36,132393,DD5 4UJ,a,10935,True
457284533,19,119912,SP2 7ND,b,24705,True
457284632,18,7852,BL1 4BD,b,1816,False
457284810,96,129014,B2 2ZX,a,13984,True
457284848,34,12975,TW1 3JF,b,999999999999999999999999,True
457284848,34,12975,TW1 3JF,b,681,True
457284980,66,87849,L16 7PW,a,24182,True
457285052,38,119351,E17 5RY,a,15997,True
457285169,55,89524,EH52 5DP,b,16653,False
457285253,39,118031,NR32 2LA,a,2766,True
457285348,34,148248,SK10 9UZ,a,17696,True
457285491,77,49073,LL28 4PL,a,4209,False
457285559,45,87961,NE34 9TQ,a,24902,True
457285700,86,40498,EH1 2PB,a,8002,False
457285806,92,11604,IP1 5BD,a,19654,False
457285848,34,85895,E17 3AB,b,961,True
457285934,20,41711,OX26 1UT,b,2322,True
457286072,58,56368,N9 9BB,a,23485,False
457286141,27,20627,SG5 3UZ,a,15149,True
457286286,72,58320,WF2 6PX,a,1417,False
457286342,28,122642,G51 1LQ,b,1870,True
457286482,68,149019,WF2 7PQ,b,23021,False
457286609,95,75474,TS1 5EH,a,5102,False
457286670,56,72244,CO10 0RG,b,3093,False
457286781,67,6731,PR25 4XQ,a,5832,False
457286898,84,26831,UB6 0QR,b,977,False
457286955,41,11807,KT20 6SF,b,18971,False
457287037,23,21995,CV31 3LH,b,11000,True
457287134,20,93178,WR5 1EU,a,11368,True
457287260,46,76706,SM5 1BJ,a,19997,False
457287369,55,16169,DE13 8NL,a,24391,False
457287466,52,149648,CA10 2NX,b,18154,True
457287591,77,67057,S13 7RJ,b,8226,False
457287655,41,94253,W1U 2HX,a,18594,False
null,null,null,null,null,999999999999999999999999,True
457287739,25,16826,LL26 0LS,a,8464,True
